Label	slice	Saturated	Kilo-Sec	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_err_T1	rel_flux_err_C2	rel_flux_SNR_T1	rel_flux_SNR_C2	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2
HD113414BessellV2110_cal.fits	155	0	2.852582395	60060.49456	2460060.495	2460060.494	2460060.5	2460060.5009690	1.622408	37.960021	NaN	15	13.060836	-16.336575	6.87703	12	24	35	2.940958	0	0.004537	0	648.220453	0	563104.4578	750.434499	1018.088739	1026.440553	1018.588739	1022.059447	1656066.57	452.389342	1286.901165	1286.863837	21836.55664	3660.710844	-5282.042814	1763	6.914952	10.367608	10.020539	10.714677	284.318174	0.994194	1753.014791	1631.739072	1753.514791	416.760928	563104.4578	750.434499	750.37123	4012.964844	1244.734138	-5358.729064	6.839108	10.433903	10.161883	10.705923	292.750697	0.994473
HD113414BessellV2111_cal.fits	156	0	2.870121588	60060.49476	2460060.495	2460060.495	2460060.5	2460060.5011720	1.620131	38.023285	NaN	15	13.060836	-16.336575	5.795595	12	24	35	2.967744	0	0.004475	0	663.162486	0	588012.3315	766.850707	1018.283895	1026.928111	1018.783895	1021.571889	1745070.284	452.389342	1321.029193	1320.992975	29270.88477	3857.452247	-5286.745595	1728	5.649457	9.725897	9.278417	10.173377	66.69877	0.982138	1753.098995	1632.330092	1753.598995	416.169908	588012.3315	766.850707	766.788536	6731.145508	1299.792627	-5358.688576	5.941733	9.776228	9.345497	10.206959	71.910535	0.988128
HD113414BessellV2112_cal.fits	157	0	2.887660781	60060.49496	2460060.495	2460060.495	2460060.501	2460060.5013750	1.617863	38.086493	NaN	15	13.060836	-16.336575	6.468474	12	24	35	2.940525	0	0.004424	0	664.690907	0	592103.6998	769.513723	1016.728382	1035.745198	1017.228382	1012.754802	1741095.877	452.389342	1319.523921	1319.487922	28794.54102	3848.666879	-5290.111277	1729	6.430229	9.788785	9.081165	10.496405	81.183378	0.977224	1751.590164	1641.309374	1752.090164	407.190626	592103.6998	769.513723	769.451775	6236.730469	1308.836537	-5358.527679	6.506719	9.729337	9.033239	10.425436	88.867772	0.979701
HD113414BessellV2113_cal.fits	158	0	2.905199973	60060.49516	2460060.495	2460060.495	2460060.501	2460060.5015780	1.615598	38.149858	NaN	15	13.060836	-16.336575	6.127665	12	24	35	2.930859	0	0.004433	0	661.182562	0	586360.8255	765.773388	1016.649545	1036.84215	1017.149545	1011.65785	1718541.102	452.389342	1310.949781	1310.912994	24823.58594	3798.80988	-5289.256413	1664	6.277622	10.533293	9.652867	11.413719	80.455253	0.96914	1751.439635	1642.2703	1751.939635	406.2297	586360.8255	765.773388	765.710633	5359.829102	1296.141997	-5359.356866	5.977707	10.39924	9.664332	11.134149	89.799525	0.98022
HD113414BessellV2114_cal.fits	159	0	2.922739166	60060.49537	2460060.495	2460060.495	2460060.501	2460060.5017810	1.613351	38.21298	NaN	15	13.060836	-16.336575	7.581802	12	24	35	2.913224	0	0.004352	0	669.43484	0	602013.542	775.926217	1015.551056	1037.273865	1016.051056	1011.226135	1753800.482	452.389342	1324.329635	1324.293012	18973.78711	3876.750221	-5291.165972	1681	7.819328	10.099417	9.619264	10.57957	80.958488	0.99004	1750.251028	1642.605972	1750.751028	405.894028	602013.542	775.926217	775.864417	3884.790527	1330.742097	-5359.773563	7.344277	9.913963	9.487136	10.340791	86.170534	0.99248
HD113414BessellV2115_cal.fits	160	0	2.940105598	60060.49557	2460060.496	2460060.495	2460060.501	2460060.5019820	1.611118	38.275888	NaN	15	13.060836	-16.336575	7.400385	12	24	35	2.926081	0	0.004392	0	666.277844	0	595679.5304	771.833748	1014.761074	1036.687512	1015.261074	1011.812488	1743006.551	452.389342	1320.24792	1320.211549	24473.63086	3852.890395	-5290.334514	1706	7.740327	10.114291	9.715616	10.512967	85.138186	0.993623	1749.68882	1642.28519	1750.18882	406.21481	595679.5304	771.833748	771.771813	5601.182617	1316.740858	-5359.152636	7.060442	9.859711	9.538609	10.180813	287.957887	0.993546
HD113414BessellV2116_cal.fits	161	0	2.95764479	60060.49577	2460060.496	2460060.496	2460060.501	2460060.5021850	1.608891	38.338891	NaN	15	13.060836	-16.336575	6.111423	12	24	35	2.927802	0	0.004395	0	666.140237	0	595344.4206	771.616692	1015.880369	1037.000748	1016.380369	1011.499252	1743050.658	452.389342	1320.264529	1320.228348	31363.42578	3852.987892	-5290.17725	1690	6.025073	9.716927	9.060191	10.373663	84.771597	0.981277	1750.723903	1642.323009	1751.223903	406.176991	595344.4206	771.616692	771.554616	6825.257812	1316.000102	-5360.723311	6.197773	9.643263	9.104159	10.182367	273.018872	0.987437
HD113414BessellV2117_cal.fits	162	0	2.975097562	60060.49597	2460060.496	2460060.496	2460060.502	2460060.5023870	1.606671	38.401904	NaN	15	13.060836	-16.336575	6.017696	12	24	35	2.913953	0	0.00439	0	663.701578	0	591708.6507	769.257064	1017.105357	1037.276495	1017.605357	1011.223505	1724211.389	452.389342	1313.110402	1313.074198	27422.19922	3811.343964	-5288.918043	1710	5.925046	9.869057	9.429946	10.308168	66.9838	0.983635	1752.002377	1642.775839	1752.502377	405.724161	591708.6507	769.257064	769.194952	6381.212402	1307.963286	-5360.820253	6.110345	9.843217	9.411477	10.274958	75.198881	0.98986
HD113414BessellV2118_cal.fits	163	0	2.992723176	60060.49618	2460060.496	2460060.496	2460060.502	2460060.5025910	1.604442	38.465423	NaN	15	13.060836	-16.336575	6.522383	12	24	35	2.920271	0	0.004366	0	668.845781	0	600584.2515	775.004824	1018.766573	1036.76378	1019.266573	1011.73622	1753868.661	452.389342	1324.355222	1324.318908	25216.47266	3876.900931	-5289.094826	1637	6.734151	9.971068	9.528523	10.413612	71.583295	0.987749	1753.823983	1642.211025	1754.323983	406.288975	600584.2515	775.004824	774.942598	5536.541992	1327.582672	-5360.604618	6.310614	9.793485	9.375432	10.211537	83.586583	0.992361
HD113414BessellV2119_cal.fits	164	0	3.010175988	60060.49638	2460060.496	2460060.496	2460060.502	2460060.5027930	1.602242	38.528317	NaN	15	13.060836	-16.336575	7.146839	12	24	35	2.933889	0	0.004393	0	667.860475	0	598106.7985	773.404477	1020.915483	1036.911419	1021.415483	1011.588581	1754778.842	452.389342	1324.698665	1324.662649	21779.75391	3878.91287	-5288.078474	1726	7.385829	9.923659	9.527107	10.320211	77.054402	0.992133	1755.851812	1642.385671	1756.351812	406.114329	598106.7985	773.404477	773.342819	4576.34082	1322.106298	-5359.26208	6.907849	9.640826	9.265767	10.015886	281.654401	0.992844
HD113414BessellV2120_cal.fits	165	0	3.027715181	60060.49658	2460060.497	2460060.496	2460060.502	2460060.5029960	1.600033	38.591732	NaN	15	13.060836	-16.336575	6.856253	12	24	35	2.945639	0	0.00443	0	664.994328	0	592382.9735	769.694875	1021.942396	1037.613457	1022.442396	1010.886543	1744946.435	452.389342	1320.982292	1320.946122	27667.08398	3857.178481	-5287.850487	1810	6.879482	9.841181	9.097914	10.584448	72.554519	0.96647	1756.991881	1642.989237	1757.491881	405.510763	592382.9735	769.694875	769.633516	6053.444336	1309.453867	-5358.135482	6.833024	9.690724	9.070644	10.310805	78.188581	0.980649
HD113414BessellV2121_cal.fits	166	0	3.045167993	60060.49678	2460060.497	2460060.497	2460060.502	2460060.5031980	1.597845	38.654734	NaN	15	13.060836	-16.336575	5.953362	12	24	35	2.922992	0	0.00434	0	673.471889	0	608775.6512	780.271588	1022.418097	1037.929211	1022.918097	1010.570789	1779446.562	452.389342	1333.976927	1333.941034	30535.97266	3933.440505	-5291.160187	1657	5.965779	9.615163	9.080686	10.149639	72.98071	0.982112	1757.213431	1643.151844	1757.713431	405.348156	608775.6512	780.271588	780.209943	7146.023926	1345.689641	-5358.555251	5.940946	9.442405	8.96627	9.91854	81.753496	0.988994
HD113414BessellV2122_cal.fits	167	0	3.062707186	60060.49699	2460060.497	2460060.497	2460060.503	2460060.5034010	1.595665	38.717752	NaN	15	13.060836	-16.336575	7.150795	12	24	35	2.955511	0	0.004475	0	660.493956	0	583898.4074	764.163661	1021.650798	1031.277557	1022.150798	1017.222443	1725717.932	452.389342	1313.684137	1313.647537	20011.89063	3814.674156	-5285.757878	1725	7.151819	10.305822	9.96711	10.644535	62.247774	0.986558	1756.702321	1636.76545	1757.202321	411.73455	583898.4074	764.163661	764.101249	4128.415039	1290.698858	-5357.043276	7.149772	10.128876	9.785858	10.471895	69.961358	0.992183
HD113414BessellV2123_cal.fits	168	0	3.080073577	60060.49719	2460060.497	2460060.497	2460060.503	2460060.5036020	1.593503	38.780484	NaN	15	13.060836	-16.336575	6.409746	12	24	35	2.965857	0	0.004443	0	667.574569	0	595957.4972	772.013651	1019.682977	1030.615077	1020.182977	1017.884923	1767524.994	452.389342	1329.500976	1329.464985	28084.77344	3907.088054	-5287.549095	1745	6.572951	9.375317	9.046921	9.703714	280.591218	0.994369	1754.598384	1635.990407	1755.098384	412.509593	595957.4972	772.013651	771.95202	6759.284668	1317.355299	-5358.491252	6.24654	9.380176	8.949611	9.810741	289.387424	0.986192
HD113414BessellV2124_cal.fits	169	0	3.09761277	60060.49739	2460060.497	2460060.497	2460060.503	2460060.5038050	1.591332	38.843704	NaN	15	13.060836	-16.336575	6.516502	12	24	35	2.949225	0	0.004439	0	664.365541	0	591081.579	768.8494	1020.13706	1030.328048	1020.63706	1018.171952	1743232.8	452.389342	1320.333622	1320.297211	23094.0625	3853.390514	-5284.489937	1703	6.731407	10.117519	9.407082	10.827956	89.86971	0.98047	1755.018137	1635.63906	1755.518137	412.86094	591081.579	768.8494	768.787202	5755.402832	1306.577154	-5358.015151	6.301597	9.971799	9.143096	10.800502	279.740661	0.969342
HD113414BessellV2125_cal.fits	170	0	3.115065582	60060.49759	2460060.498	2460060.498	2460060.503	2460060.5040070	1.589175	38.906714	NaN	15	13.060836	-16.336575	5.550136	12	24	35	2.96207	0	0.004548	0	651.338922	0	567506.9476	753.362093	1020.970336	1030.024048	1021.470336	1018.475952	1680995.188	452.389342	1296.550404	1296.513566	34381.16406	3715.815188	-5280.098089	1760	5.481069	9.73138	8.939368	10.523392	89.660069	0.973848	1755.98867	1635.540916	1756.48867	412.959084	567506.9476	753.362093	753.299048	7653.174805	1254.465777	-5354.850475	5.619204	9.829102	9.057643	10.60056	272.849867	0.975417
HD113414BessellV2126_cal.fits	171	0	3.132691196	60060.4978	2460060.498	2460060.498	2460060.503	2460060.5042110	1.587013	38.970114	NaN	15	13.060836	-16.336575	5.650452	12	24	35	2.956994	0	0.004449	0	664.647577	0	591189.8749	768.91973	1020.939723	1030.241719	1021.439723	1018.258281	1748144.933	452.389342	1322.192493	1322.156147	35279.57813	3864.248713	-5281.916475	1728	5.488182	9.658388	8.892529	10.424246	74.318454	0.965935	1755.895545	1635.721769	1756.395545	412.778231	591189.8749	768.91973	768.857726	8586.930664	1306.81654	-5357.209854	5.812722	9.572977	8.958153	10.187801	79.864245	0.981404
HD113414BessellV2127_cal.fits	172	0	3.150143968	60060.498	2460060.498	2460060.498	2460060.504	2460060.5044130	1.584872	39.033148	NaN	15	13.060836	-16.336575	6.850991	12	24	35	2.968057	0	0.004485	0	661.799122	0	585581.611	765.264113	1022.759004	1029.959174	1023.259004	1018.540826	1738039.446	452.389342	1318.365337	1318.329144	24719.00391	3841.910682	-5285.255674	1750	6.911195	9.941206	9.476142	10.40627	68.154213	0.983329	1757.897352	1635.35224	1758.397352	413.14776	585581.611	765.264113	765.201976	4818.887695	1294.419555	-5359.811586	6.790786	9.899785	9.408956	10.390613	75.909141	0.987407
HD113414BessellV2128_cal.fits	173	0	3.16759678	60060.4982	2460060.498	2460060.498	2460060.504	2460060.5046150	1.582741	39.096086	NaN	15	13.060836	-16.336575	5.954554	12	24	35	2.980026	0	0.004522	0	659.011156	0	580070.89	761.655056	1023.88455	1030.592041	1024.38455	1017.907959	1728626.069	452.389342	1314.790443	1314.754057	28974.67188	3821.102551	-5280.911	1753	6.073336	9.805034	9.460389	10.149678	63.477227	0.98636	1758.753005	1636.079742	1759.253005	412.420258	580070.89	761.655056	761.592646	7299.65918	1282.238187	-5354.76306	5.835772	9.676524	9.231783	10.121265	74.875053	0.988724
HD113414BessellV2129_cal.fits	174	0	3.185049592	60060.4984	2460060.498	2460060.498	2460060.504	2460060.5048170	1.580616	39.159084	NaN	15	13.060836	-16.336575	5.894399	12	24	35	2.949314	0	0.004448	0	663.082603	0	588796.5561	767.361929	1023.686739	1030.181754	1024.186739	1018.318246	1736546.032	452.389342	1317.798896	1317.762549	30713.36914	3838.609512	-5285.722275	1711	6.067862	9.500016	9.057956	9.942076	82.669882	0.990786	1758.621387	1635.470089	1759.121387	413.029911	588796.5561	767.361929	767.299671	8165.244141	1301.526144	-5355.863232	5.720936	9.390691	8.901329	9.880053	273.523749	0.989031
HD113414BessellV2130_cal.fits	175	0	3.202588785	60060.49861	2460060.499	2460060.499	2460060.504	2460060.5050200	1.578494	39.222191	NaN	15	13.060836	-16.336575	6.9373	12	24	35	2.954706	0	0.004486	0	658.627121	0	580642.488	762.030194	1024.42474	1030.387358	1024.92474	1018.112642	1715627.693	452.389342	1309.838169	1309.801267	23513.87695	3792.36983	-5280.908165	1754	6.899259	10.042587	9.372743	10.712431	82.950796	0.981249	1759.401381	1635.780232	1759.901381	412.719768	580642.488	762.030194	761.967823	4172.128418	1283.501696	-5357.175354	6.97534	10.102456	9.424851	10.780061	271.569247	0.982112
HD113414BessellV2131_cal.fits	176	0	3.220127977	60060.49881	2460060.499	2460060.499	2460060.504	2460060.5052230	1.576374	39.28548	NaN	15	13.060836	-16.336575	6.147781	12	24	35	2.980932	0	0.004528	0	658.362854	0	578886.0783	760.876923	1023.644176	1029.629131	1024.144176	1018.870869	1725620.072	452.389342	1313.646846	1313.610334	27870.74805	3814.457838	-5279.381821	1739	6.382366	9.67937	9.361259	9.997482	84.105731	0.995501	1758.463914	1634.982704	1758.963914	413.517296	578886.0783	760.876923	760.814346	6488.359863	1279.619179	-5354.722529	5.913196	9.652791	9.290356	10.015227	278.449223	0.993858
HD113414BessellV2132_cal.fits	177	0	3.23766717	60060.49901	2460060.499	2460060.499	2460060.505	2460060.5054260	1.57426	39.348832	NaN	15	13.060836	-16.336575	5.928701	12	24	35	2.937515	0	0.004459	0	658.782418	0	581776.1201	762.773882	1023.899256	1030.107589	1024.399256	1018.392411	1708976.303	452.389342	1307.296674	1307.259735	29103.72852	3777.667031	-5279.590632	1694	6.138333	9.571517	9.246656	9.896379	270.083481	0.995403	1758.834804	1635.655118	1759.334804	412.844882	581776.1201	762.773882	762.711118	7063.950684	1286.007574	-5355.730969	5.719068	9.455633	9.061997	9.84927	276.27799	0.992749
HD113414BessellV2133_cal.fits	178	0	3.255292784	60060.49922	2460060.499	2460060.499	2460060.505	2460060.5056300	1.572149	39.412315	NaN	15	13.060836	-16.336575	5.813045	12	24	35	2.95032	0	0.004456	0	662.092092	0	586988.2835	766.182849	1025.363575	1029.286436	1025.863575	1019.213564	1731803.527	452.389342	1315.99826	1315.961867	31112.41602	3828.126275	-5283.619986	1694	5.884493	9.647621	9.347394	9.947848	279.852714	0.995638	1760.364825	1634.677425	1760.864825	413.822575	586988.2835	766.182849	766.120365	7254.862305	1297.528984	-5355.423828	5.741597	9.637074	9.385968	9.888179	295.209841	0.99332
HD113414BessellV2134_cal.fits	179	0	3.272745596	60060.49942	2460060.499	2460060.499	2460060.505	2460060.5058320	1.570065	39.475212	NaN	15	13.060836	-16.336575	6.309817	12	24	35	2.954935	0	0.004435	0	666.278635	0	594199.2296	770.873962	1025.562443	1029.651288	1026.062443	1018.848712	1755819.863	452.389342	1325.09147	1325.055593	27964.88672	3881.214032	-5284.257923	1771	6.296187	9.797698	9.206599	10.388797	72.791128	0.978761	1760.553309	1635.005313	1761.053309	413.494687	594199.2296	770.873962	770.812427	5412.933105	1313.468675	-5356.656765	6.323447	9.770499	9.000582	10.540416	83.794679	0.97428
HD113414BessellV2135_cal.fits	180	0	3.290371169	60060.49962	2460060.5	2460060.5	2460060.505	2460060.5060360	1.567973	39.538571	NaN	15	13.060836	-16.336575	6.637317	12	24	35	2.961311	0	0.004422	0	669.728806	0	600041.8889	774.654426	1024.789415	1029.603484	1025.289415	1018.896516	1776910.785	452.389342	1333.026111	1332.990232	24423.42383	3927.835207	-5283.180947	1743	6.843747	9.684078	9.444623	9.923533	57.737419	0.986796	1759.655324	1634.976973	1760.155324	413.523027	600041.8889	774.654426	774.592991	6015.900879	1326.383787	-5355.813304	6.430887	9.510486	9.102549	9.918424	72.420285	0.98903
HD113414BessellV2136_cal.fits	181	0	3.308083163	60060.49983	2460060.5	2460060.5	2460060.505	2460060.5062410	1.565873	39.602386	NaN	15	13.060836	-16.336575	6.566556	12	24	35	2.95069	0	0.004441	0	664.421645	0	591106.9851	768.865831	1023.848179	1029.333389	1024.348179	1019.166611	1744173.291	452.389342	1320.689571	1320.653489	27057.86328	3855.469456	-5284.570426	1727	6.48674	9.704927	9.275181	10.134673	70.122807	0.986782	1758.68345	1634.694968	1759.18345	413.805032	591106.9851	768.865831	768.803816	5408.575195	1306.633314	-5358.63892	6.646372	9.646917	9.135262	10.158572	75.09692	0.985139
HD113414BessellV2137_cal.fits	182	0	3.325449595	60060.50003	2460060.5	2460060.5	2460060.506	2460060.5064420	1.563818	39.665071	NaN	15	13.060836	-16.336575	6.097921	12	24	35	2.942294	0	0.004376	0	672.340226	0	605717.165	778.309271	1021.835351	1029.099927	1022.335351	1019.400073	1782197.822	452.389342	1335.007806	1334.971836	31960.32813	3939.522124	-5287.435691	1648	6.042458	9.265344	8.69654	9.834148	87.475851	0.984921	1756.75079	1634.585873	1757.25079	413.914127	605717.165	778.309271	778.247398	7665.74707	1338.928902	-5359.078265	6.153383	9.234791	8.706	9.763581	276.165498	0.986348
HD113414BessellV2138_cal.fits	183	0	3.342988788	60060.50023	2460060.5	2460060.5	2460060.506	2460060.5066450	1.561752	39.728305	NaN	15	13.060836	-16.336575	6.019711	12	24	35	2.935112	0	0.004345	0	675.562382	0	611915.5915	782.280796	1020.760758	1029.403909	1021.260758	1019.096091	1796040.586	452.389342	1340.182265	1340.146511	34099.66406	3970.12135	-5289.401365	1732	5.674816	9.286409	8.492555	10.080263	85.990038	0.97062	1755.665311	1634.756854	1756.165311	413.743146	611915.5915	782.280796	782.219881	8691.419922	1352.630433	-5359.74896	6.364606	9.260563	8.454896	10.06623	271.030835	0.970139
HD113414BessellV2139_cal.fits	184	0	3.3604416	60060.50043	2460060.5	2460060.5	2460060.506	2460060.5068470	1.559703	39.79127	NaN	15	13.060836	-16.336575	7.21493	12	24	35	2.933451	0	0.004362	0	672.497437	0	606463.2903	778.788035	1021.933957	1029.233828	1022.433957	1019.266172	1779030.557	452.389342	1333.821072	1333.785015	22733.24805	3932.520932	-5285.623813	1757	7.694149	9.995976	9.799778	10.192175	54.559113	0.985645	1756.908811	1634.700458	1757.408811	413.799542	606463.2903	778.788035	778.727026	5317.914551	1340.578201	-5358.636728	6.735711	9.757688	9.473439	10.041938	65.917674	0.992383
HD113414BessellV2140_cal.fits	185	0	3.377980793	60060.50064	2460060.501	2460060.501	2460060.506	2460060.5070500	1.557648	39.854603	NaN	15	13.060836	-16.336575	6.005711	12	24	35	2.948288	0	0.004425	0	666.312278	0	594597.9782	771.132574	1021.681734	1029.103112	1022.181734	1019.396888	1753046.004	452.389342	1324.044393	1324.008479	31708.47656	3875.082458	-5285.709681	1765	6.153966	9.392163	9.143386	9.64094	286.62528	0.995993	1756.569455	1634.474343	1757.069455	414.025657	594597.9782	771.132574	771.071017	7650.106445	1314.350103	-5358.915112	5.857456	9.301797	8.957458	9.646136	290.781729	0.990236
HD113414BessellV2141_cal.fits	186	0	3.395519985	60060.50084	2460060.501	2460060.501	2460060.506	2460060.5072530	1.555612	39.91761	NaN	15	13.060836	-16.336575	6.663192	12	24	35	2.959199	0	0.004465	0	662.753557	0	587714.6652	766.656489	1021.755687	1029.265795	1022.255687	1019.234205	1739164.879	452.389342	1318.792106	1318.755907	23387.57813	3844.398436	-5281.337601	1758	6.663875	9.821994	8.911823	10.732166	79.102436	0.960835	1756.752051	1634.539632	1757.252051	413.960368	587714.6652	766.656489	766.594523	4440.836914	1299.13464	-5357.691099	6.662509	9.794864	8.879805	10.709922	82.426046	0.963176
HD113414BessellV2142_cal.fits	187	0	3.412972797	60060.50104	2460060.501	2460060.501	2460060.507	2460060.5074550	1.553585	39.980535	NaN	15	13.060836	-16.336575	5.58165	12	24	35	2.943927	0	0.004363	0	674.692727	0	609876.6604	780.976335	1020.564355	1029.18698	1021.064355	1019.31302	1795432.556	452.389342	1339.955496	1339.919543	33590.51953	3968.777309	-5287.270973	1782	5.589135	9.448342	8.763812	10.132872	76.277586	0.973619	1755.496027	1634.5155	1755.996027	413.9845	609876.6604	780.976335	780.915673	8613.605469	1348.123405	-5360.202809	5.574165	9.363487	8.710206	10.016767	83.974256	0.979838
HD113414BessellV2143_cal.fits	188	0	3.430425569	60060.50124	2460060.501	2460060.501	2460060.507	2460060.5076570	1.551564	40.04349	NaN	15	13.060836	-16.336575	6.173313	12	24	35	2.961511	0	0.004464	0	663.420909	0	588783.0871	767.353313	1020.891525	1028.08101	1021.391525	1020.41899	1743687.762	452.389342	1320.505966	1320.469431	27480.54688	3854.396201	-5285.206772	1670	6.276416	9.827166	9.524914	10.129418	58.019996	0.980403	1755.810833	1633.454712	1756.310833	415.045288	588783.0871	767.353313	767.290735	5962.671387	1301.496371	-5360.671606	6.070211	9.774742	9.303316	10.246169	68.293387	0.98245
