Latitude,Longitude,Elevation
29.01692000,-81.4120800,16.0
29.01698000,-81.4120800,17.0
29.01709000,-81.4120400,18.0
29.01719000,-81.4120000,19.0
29.01730000,-81.4119400,20.0
29.01737000,-81.4118700,21.0
29.01743000,-81.4117800,21.0
29.01750000,-81.4116600,21.0
29.01758000,-81.4115600,22.0
29.01764000,-81.4115000,22.0
29.01766000,-81.4114800,22.0
29.01788000,-81.4114000,22.0
29.01793000,-81.4113700,22.0
29.01802000,-81.4113300,22.0
29.01807000,-81.4113300,22.0
29.01811000,-81.4113100,21.0
29.01816000,-81.4113000,21.0
29.01821000,-81.4112700,20.0
29.01825000,-81.4112400,20.0
29.01828000,-81.4111900,19.0
29.01831000,-81.4111500,19.0
29.01834000,-81.4110700,19.0
29.01835000,-81.4110200,19.0
29.01838000,-81.4109800,19.0
29.01841000,-81.4109300,19.0
29.01845000,-81.4108900,19.0
29.01847000,-81.4108400,18.0
29.01850000,-81.4107600,19.0
29.01854000,-81.4106800,19.0
29.01862000,-81.4105400,19.0
29.01870000,-81.4104300,19.0
29.01887000,-81.4102500,18.0
29.01897000,-81.4101700,18.0
29.01907000,-81.4100500,18.0
29.01916000,-81.4099500,17.0
29.01920000,-81.4098200,17.0
29.01926000,-81.4097200,16.0
29.01931000,-81.4096100,15.0
29.01935000,-81.4095400,15.0
29.01940000,-81.4093600,15.0
29.01940000,-81.4092700,16.0
29.01939000,-81.4091200,17.0
29.01940000,-81.4090300,17.0
29.01941000,-81.4089400,18.0
29.01943000,-81.4088600,19.0
29.01944000,-81.4088400,19.0
29.01964000,-81.4086400,19.0
29.01970000,-81.4086100,19.0
29.01979000,-81.4085400,19.0
29.01986000,-81.4085100,18.0
29.01993000,-81.4084600,18.0
29.02007000,-81.4083800,17.0
29.02023000,-81.4083500,16.0
29.02034000,-81.4083700,15.0
29.02042000,-81.4084300,14.0
29.02049000,-81.4085100,14.0
29.02054000,-81.4085800,13.0
29.02070000,-81.4086500,12.0
29.02083000,-81.4086900,12.0
29.02097000,-81.4087500,12.0
29.02120000,-81.4088400,13.0
29.02135000,-81.4089100,13.0
29.02147000,-81.4089900,14.0
29.02165000,-81.4090900,15.0
29.02179000,-81.4091400,15.0
29.02193000,-81.4091700,16.0
29.02205000,-81.4092100,17.0
29.02219000,-81.4092000,17.0
29.02237000,-81.4091500,17.0
29.02246000,-81.4091400,17.0
29.02267000,-81.4090300,16.0
29.02285000,-81.4089700,15.0
29.02293000,-81.4089500,15.0
29.02304000,-81.4089100,15.0
29.02317000,-81.4088400,16.0
29.02327000,-81.4088100,16.0
29.02341000,-81.4087800,15.0
29.02357000,-81.4087900,15.0
29.02368000,-81.4088100,15.0
29.02378000,-81.4088200,15.0
29.02389000,-81.4088300,16.0
29.02402000,-81.4089000,16.0
29.02410000,-81.4089900,16.0
29.02417000,-81.4091000,16.0
29.02424000,-81.4091700,16.0
29.02439000,-81.4093400,17.0
29.02453000,-81.4094200,17.0
29.02464000,-81.4094700,18.0
29.02473000,-81.4095500,18.0
29.02474000,-81.4096100,18.0
29.02475000,-81.4097000,18.0
29.02474000,-81.4098000,17.0
29.02471000,-81.4099100,15.0
29.02464000,-81.4101000,13.0
29.02461000,-81.4102100,12.0
29.02458000,-81.4103100,12.0
29.02457000,-81.4104100,12.0
29.02460000,-81.4105600,13.0
29.02462000,-81.4106800,13.0
29.02464000,-81.4107200,13.0
29.02475000,-81.4107900,13.0
29.02491000,-81.4109200,11.0
29.02506000,-81.4109400,10.0
29.02511000,-81.4109700,10.0
29.02519000,-81.4110100,11.0
29.02523000,-81.4110600,11.0
29.02529000,-81.4111100,12.0
29.02546000,-81.4111400,13.0
29.02560000,-81.4111500,14.0
29.02574000,-81.4111500,14.0
29.02587000,-81.4111800,13.0
29.02605000,-81.4112700,13.0
29.02618000,-81.4113300,14.0
29.02642000,-81.4114400,14.0
29.02656000,-81.4115100,14.0
29.02675000,-81.4115900,13.0
29.02684000,-81.4116300,13.0
29.02693000,-81.4117000,13.0
29.02713000,-81.4118000,14.0
29.02720000,-81.4118200,14.0
29.02727000,-81.4118300,15.0
29.02756000,-81.4118700,14.0
29.02783000,-81.4118900,12.0
29.02795000,-81.4118800,12.0
29.02805000,-81.4119000,12.0
29.02811000,-81.4119500,12.0
29.02818000,-81.4119900,12.0
29.02838000,-81.4120300,11.0
29.02856000,-81.4120500,10.0
29.02869000,-81.4121400,9.0
29.02893000,-81.4123400,10.0
29.02904000,-81.4124100,11.0
29.02917000,-81.4124700,12.0
29.02934000,-81.4125200,10.0
29.02950000,-81.4125800,8.0
29.02975000,-81.4127100,2.0
29.02989000,-81.4128100,2.0
29.03019000,-81.4129000,8.0
29.03032000,-81.4129300,12.0
29.03043000,-81.4129900,13.0
29.03052000,-81.4130400,14.0
29.03076000,-81.4130700,14.0
29.03092000,-81.4130900,13.0
29.03108000,-81.4131800,11.0
29.03117000,-81.4132100,11.0
29.03129000,-81.4132300,12.0
29.03142000,-81.4132400,14.0
29.03153000,-81.4133200,15.0
29.03175000,-81.4130700,15.0
29.03195000,-81.4128500,13.0
29.03205000,-81.4126200,11.0
29.03213000,-81.4124300,10.0
29.03216000,-81.4123000,9.0
29.03216000,-81.4122400,9.0
29.03208000,-81.4124800,10.0
29.03199000,-81.4128300,13.0
29.03189000,-81.4130500,15.0
29.03177000,-81.4131200,15.0
29.03160000,-81.4132300,16.0
29.03154000,-81.4133200,16.0
29.03155000,-81.4134600,16.0
29.03153000,-81.4135400,16.0
29.03151000,-81.4136200,16.0
29.03144000,-81.4137600,13.0
29.03148000,-81.4138000,14.0
29.03164000,-81.4138400,16.0
29.03194000,-81.4138700,18.0
29.03200000,-81.4138800,18.0
29.03207000,-81.4139600,18.0
29.03217000,-81.4140300,18.0
29.03228000,-81.4140900,18.0
29.03234000,-81.4141600,18.0
29.03241000,-81.4142900,18.0
29.03248000,-81.4144300,17.0
29.03257000,-81.4145300,16.0
29.03269000,-81.4146800,13.0
29.03296000,-81.4146800,12.0
29.03309000,-81.4147400,11.0
29.03314000,-81.4148200,11.0
29.03322000,-81.4148500,11.0
29.03332000,-81.4149400,11.0
29.03339000,-81.4150400,12.0
29.03355000,-81.4151500,14.0
29.03374000,-81.4153100,15.0
29.03381000,-81.4154100,15.0
29.03394000,-81.4154800,15.0
29.03402000,-81.4155300,15.0
29.03420000,-81.4155600,14.0
29.03431000,-81.4155700,13.0
29.03455000,-81.4156700,10.0
29.03485000,-81.4157800,11.0
29.03494000,-81.4158200,12.0
29.03513000,-81.4159000,14.0
29.03523000,-81.4159800,14.0
29.03537000,-81.4161300,15.0
29.03557000,-81.4163400,17.0
29.03575000,-81.4165200,16.0
29.03585000,-81.4166700,14.0
29.03596000,-81.4168900,11.0
29.03604000,-81.4171000,8.0
29.03605000,-81.4172500,8.0
29.03603000,-81.4173300,7.0
29.03602000,-81.4174100,7.0
29.03599000,-81.4175600,7.0
29.03617000,-81.4177400,9.0
29.03621000,-81.4177800,9.0
29.03623000,-81.4178300,10.0
29.03625000,-81.4178900,10.0
29.03629000,-81.4179500,11.0
29.03633000,-81.4180300,12.0
29.03641000,-81.4181100,13.0
29.03648000,-81.4182200,13.0
29.03649000,-81.4184000,14.0
29.03648000,-81.4186200,15.0
29.03647000,-81.4187900,15.0
29.03647000,-81.4189900,15.0
29.03645000,-81.4191400,15.0
29.03662000,-81.4190000,17.0
29.03675000,-81.4188400,18.0
29.03688000,-81.4187600,18.0
29.03701000,-81.4186900,18.0
29.03718000,-81.4185800,16.0
29.03730000,-81.4184700,15.0
29.03750000,-81.4183200,12.0
29.03745000,-81.4183600,13.0
29.03731000,-81.4184800,15.0
29.03710000,-81.4186400,17.0
29.03697000,-81.4187400,18.0
29.03681000,-81.4188400,18.0
29.03668000,-81.4189600,18.0
29.03647000,-81.4191300,16.0
29.03633000,-81.4192700,14.0
29.03609000,-81.4195100,10.0
29.03586000,-81.4196700,9.0
29.03572000,-81.4198000,8.0
29.03555000,-81.4199200,9.0
29.03543000,-81.4200400,11.0
29.03533000,-81.4201400,12.0
29.03525000,-81.4202100,13.0
29.03523000,-81.4202500,13.0
29.03506000,-81.4205500,14.0
29.03495000,-81.4208900,13.0
29.03491000,-81.4210200,13.0
29.03487000,-81.4212900,13.0
29.03475000,-81.4217600,15.0
29.03468000,-81.4220700,17.0
29.03467000,-81.4223000,17.0
29.03468000,-81.4224900,17.0
29.03471000,-81.4226200,17.0
29.03475000,-81.4229000,18.0
29.03469000,-81.4231100,19.0
29.03465000,-81.4233300,19.0
29.03466000,-81.4235100,19.0
29.03467000,-81.4236600,19.0
29.03468000,-81.4237700,18.0
29.03461000,-81.4238600,18.0
29.03443000,-81.4239300,19.0
29.03425000,-81.4239800,20.0
29.03417000,-81.4240300,20.0
29.03404000,-81.4240900,21.0
29.03400000,-81.4241900,21.0
29.03395000,-81.4243400,21.0
29.03371000,-81.4243800,21.0
29.03360000,-81.4243800,20.0
29.03351000,-81.4243800,19.0
29.03350000,-81.4243800,19.0
29.03320000,-81.4243300,17.0
29.03303000,-81.4242700,16.0
29.03279000,-81.4242400,18.0
29.03265000,-81.4242400,19.0
29.03250000,-81.4242400,21.0
29.03243000,-81.4241300,22.0
29.03239000,-81.4239700,22.0
29.03235000,-81.4238600,23.0
29.03225000,-81.4237100,23.0
29.03217000,-81.4236300,22.0
29.03208000,-81.4235700,21.0
29.03200000,-81.4234400,20.0
29.03197000,-81.4232500,20.0
29.03193000,-81.4231300,20.0
29.03188000,-81.4230400,19.0
29.03175000,-81.4229200,18.0
29.03164000,-81.4227100,17.0
29.03152000,-81.4224000,17.0
29.03147000,-81.4222800,18.0
29.03143000,-81.4220500,17.0
29.03142000,-81.4219100,17.0
29.03146000,-81.4216700,16.0
29.03147000,-81.4215400,15.0
29.03145000,-81.4214600,15.0
29.03137000,-81.4213500,15.0
29.03127000,-81.4211900,16.0
29.03123000,-81.4211000,16.0
29.03121000,-81.4210900,17.0
29.03097000,-81.4207900,17.0
29.03075000,-81.4207900,16.0
29.03063000,-81.4209300,16.0
29.03053000,-81.4210500,16.0
29.03041000,-81.4211900,16.0
29.03036000,-81.4212800,16.0
29.03026000,-81.4213900,16.0
29.03018000,-81.4214800,16.0
29.03007000,-81.4216400,16.0
29.02993000,-81.4218300,14.0
29.02975000,-81.4219200,11.0
29.02965000,-81.4221300,12.0
29.02962000,-81.4223000,13.0
29.02963000,-81.4225000,14.0
29.02977000,-81.4225900,13.0
29.02992000,-81.4226600,14.0
29.03000000,-81.4227600,14.0
29.02996000,-81.4229300,13.0
29.02987000,-81.4229900,12.0
29.02975000,-81.4230600,11.0
29.02966000,-81.4231200,10.0
29.02953000,-81.4233700,10.0
29.02920000,-81.4233300,8.0
29.02901000,-81.4231400,10.0
29.02869000,-81.4229700,12.0
29.02835000,-81.4229100,12.0
29.02822000,-81.4229500,13.0
29.02793000,-81.4230800,15.0
29.02760000,-81.4231900,16.0
29.02736000,-81.4235900,13.0
29.02706000,-81.4237000,12.0
29.02690000,-81.4238900,11.0
29.02672000,-81.4240300,11.0
29.02667000,-81.4242700,10.0
29.02639000,-81.4244400,12.0
29.02618000,-81.4248100,13.0
29.02612000,-81.4251600,16.0
29.02609000,-81.4253500,18.0
29.02580000,-81.4256500,22.0
29.02574000,-81.4259000,21.0
29.02538000,-81.4258500,24.0
29.02523000,-81.4257400,24.0
29.02477000,-81.4256400,20.0
29.02465000,-81.4255200,19.0
29.02448000,-81.4252900,19.0
29.02412000,-81.4249900,24.0
29.02387000,-81.4248100,24.0
29.02354000,-81.4245900,19.0
29.02291000,-81.4239600,20.0
29.02237000,-81.4233800,18.0
29.02153000,-81.4225300,22.0
29.02079000,-81.4218400,19.0
29.01969000,-81.4208300,18.0
29.01897000,-81.4201300,17.0
29.01820000,-81.4193100,13.0
29.01728000,-81.4183900,22.0
29.01722000,-81.4182400,19.0
29.01718000,-81.4181200,17.0
29.01716000,-81.4180100,16.0
29.01719000,-81.4179300,16.0
29.01718000,-81.4178400,15.0
29.01719000,-81.4177500,16.0
29.01743000,-81.4174200,21.0
29.01763000,-81.4172300,20.0
29.01771000,-81.4171400,19.0
29.01774000,-81.4167100,16.0
29.01768000,-81.4162400,16.0
29.01765000,-81.4158600,17.0
29.01725000,-81.4150200,8.0
29.01716000,-81.4148000,7.0
29.01710000,-81.4146400,7.0
29.01702000,-81.4145900,7.0
29.01698000,-81.4145400,8.0
29.01696000,-81.4144700,8.0
29.01693000,-81.4144100,9.0
29.01691000,-81.4143300,11.0
29.01688000,-81.4142800,12.0
29.01684000,-81.4141400,13.0
29.01677000,-81.4140700,14.0
29.01671000,-81.4140000,13.0
29.01665000,-81.4139700,13.0
29.01645000,-81.4138000,10.0
29.01626000,-81.4137000,10.0
29.01615000,-81.4136500,10.0
29.01608000,-81.4136300,11.0
29.01584000,-81.4134800,15.0
29.01575000,-81.4130000,20.0
29.01560000,-81.4127600,20.0
29.01544000,-81.4124600,18.0
29.01498000,-81.4126100,17.0
29.01477000,-81.4125400,17.0
29.01466000,-81.4123800,18.0
29.01433000,-81.4122100,22.0
29.01399000,-81.4120600,24.0
29.01369000,-81.4120200,21.0
29.01311000,-81.4118500,18.0
29.01284000,-81.4117300,21.0
29.01281000,-81.4113700,25.0
29.01274000,-81.4111100,24.0
29.01285000,-81.4107800,22.0
29.01292000,-81.4106000,20.0
29.01299000,-81.4104900,20.0
29.01317000,-81.4103700,19.0
29.01334000,-81.4102500,18.0
29.01347000,-81.4101500,18.0
29.01346000,-81.4099900,18.0
29.01350000,-81.4098800,18.0
29.01359000,-81.4097500,18.0
29.01370000,-81.4096000,20.0
29.01382000,-81.4095100,23.0
29.01388000,-81.4094300,24.0
29.01402000,-81.4093400,23.0
29.01416000,-81.4092600,22.0
29.01424000,-81.4091700,21.0
29.01437000,-81.4091000,20.0
29.01447000,-81.4089700,19.0
29.01455000,-81.4088000,18.0
29.01460000,-81.4086900,17.0
29.01472000,-81.4085000,16.0
29.01483000,-81.4083400,16.0
29.01497000,-81.4081900,18.0
29.01505000,-81.4081400,19.0
29.01507000,-81.4081300,20.0
29.01523000,-81.4077600,21.0
29.01544000,-81.4074300,19.0
29.01549000,-81.4072400,18.0
29.01541000,-81.4070100,15.0
29.01540000,-81.4069200,14.0
29.01530000,-81.4066500,13.0
29.01490000,-81.4064000,14.0
29.01460000,-81.4062300,15.0
29.01457000,-81.4055400,18.0
29.01448000,-81.4051900,18.0
29.01430000,-81.4048500,18.0
29.01423000,-81.4045900,18.0
29.01408000,-81.4045000,18.0
29.01386000,-81.4040900,18.0
29.01363000,-81.4038800,19.0
29.01336000,-81.4036500,19.0
29.01312000,-81.4032700,18.0
29.01290000,-81.4028000,16.0
29.01268000,-81.4024700,14.0
29.01256000,-81.4022200,14.0
29.01233000,-81.4018500,17.0
29.01228000,-81.4013700,16.0
29.01211000,-81.4009100,17.0
29.01201000,-81.4003600,16.0
29.01179000,-81.4001000,15.0
29.01165000,-81.3996500,12.0
29.01168000,-81.3992600,15.0
29.01162000,-81.3989200,16.0
29.01177000,-81.3984500,14.0
29.01186000,-81.3981600,14.0
29.01215000,-81.3977100,16.0
29.01233000,-81.3974800,17.0
29.01243000,-81.3971900,16.0
29.01250000,-81.3970100,16.0
29.01259000,-81.3965200,13.0
29.01271000,-81.3963000,11.0
29.01270000,-81.3959900,10.0
29.01274000,-81.3956900,12.0
29.01265000,-81.3954000,16.0
29.01250000,-81.3953000,18.0
29.01254000,-81.3950700,17.0
29.01245000,-81.3946300,12.0
29.01234000,-81.3943000,12.0
29.01230000,-81.3940600,13.0
29.01246000,-81.3937400,14.0
29.01263000,-81.3935700,15.0
29.01265000,-81.3932300,16.0
29.01275000,-81.3929000,16.0
29.01274000,-81.3927200,16.0
29.01278000,-81.3924200,16.0
29.01280000,-81.3923400,16.0
