Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_err_T1,rel_flux_err_C2,rel_flux_SNR_T1,rel_flux_SNR_C2,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2
HD113414BessellV2443_cal.fits,488,0,60060.562014,2460060.562014,2460060.561927,2460060.567577,2460060.568426,1.170583,58.632446,NaN,15,13.060836,-16.336575,8.284816,12,24,35,2.912977,0,0.004132,0,704.995757,0,667680.837949,817.146381,1029.193550,1025.192248,1029.693550,1023.307752,1944938.786318,452.389342,1394.627721,1394.593523,24602.476562,4299.258637,-5284.984631,1783,8.615710,9.146756,8.655824,9.637687,71.689857,0.982215,1764.107304,1630.543252,1764.607304,417.956748,667680.837949,817.146381,817.088411,6354.100586,1475.898691,-5359.631059,7.953923,8.939049,8.310166,9.567931,81.506809,0.978568
HD113414BessellV2444_cal.fits,489,0,60060.562216,2460060.562216,2460060.562129,2460060.567779,2460060.568629,1.169844,58.692125,NaN,15,13.060836,-16.336575,7.869241,12,24,35,2.934230,0,0.004171,0,703.540572,0,663697.145638,814.705466,1028.930781,1025.136009,1029.430781,1023.363991,1947440.355962,452.389342,1395.524437,1395.489970,31493.509766,4304.788320,-5286.956748,1698,8.240189,9.352052,9.045685,9.658418,58.221400,0.978399,1763.962962,1630.519030,1764.462962,417.980970,663697.145638,814.705466,814.646732,8661.585938,1467.092798,-5358.365129,7.498293,9.049314,8.614766,9.483863,68.859142,0.983227
HD113414BessellV2445_cal.fits,490,0,60060.562417,2460060.562417,2460060.562331,2460060.567980,2460060.568830,1.169109,58.751564,NaN,15,13.060836,-16.336575,7.763356,12,24,35,2.939817,0,0.004172,0,704.707768,0,665579.257792,815.859632,1029.243165,1026.031387,1029.743165,1022.468613,1956681.263978,452.389342,1398.831347,1398.797123,27207.224609,4325.215211,-5288.319448,1727,8.301808,8.988078,8.935113,9.041043,49.588690,0.994540,1764.182347,1631.216158,1764.682347,417.283842,665579.257792,815.859632,815.801189,7329.786621,1471.253179,-5361.995732,7.224903,8.705152,8.494712,8.915592,71.075938,0.996255
HD113414BessellV2446_cal.fits,491,0,60060.562619,2460060.562619,2460060.562532,2460060.568182,2460060.569032,1.168376,58.811073,NaN,15,13.060836,-16.336575,7.135717,12,24,35,2.906992,0,0.004106,0,708.011074,0,673758.458978,820.856775,1030.336179,1025.994347,1030.836179,1022.505653,1958610.253042,452.389342,1399.520611,1399.486537,28451.921875,4329.479213,-5286.234289,1780,7.613411,8.802974,8.715002,8.890946,283.010898,0.999505,1765.305787,1631.301772,1765.805787,417.198228,673758.458978,820.856775,820.799047,8004.619629,1489.333183,-5361.865398,6.658024,8.548418,8.300370,8.796466,285.916476,0.995342
HD113414BessellV2447_cal.fits,492,0,60060.562821,2460060.562821,2460060.562734,2460060.568384,2460060.569234,1.167644,58.870656,NaN,15,13.060836,-16.336575,9.269024,12,24,35,2.926709,0,0.004141,0,706.696404,0,670101.752253,818.626653,1032.624401,1026.267253,1033.124401,1022.232747,1961192.796867,452.389342,1400.443050,1400.408818,25133.636719,4335.187889,-5287.714727,1699,9.999115,9.257657,9.153906,9.361408,56.913853,0.996923,1767.524973,1631.646445,1768.024973,416.853555,670101.752253,818.626653,818.568208,6224.878418,1481.250087,-5364.479059,8.538933,8.779944,8.543905,9.015983,278.696705,0.996830
HD113414BessellV2448_cal.fits,493,0,60060.563024,2460060.563024,2460060.562937,2460060.568586,2460060.569436,1.166914,58.930257,NaN,15,13.060836,-16.336575,9.268901,12,24,35,2.933851,0,0.004140,0,708.673040,0,673437.628880,820.661625,1033.203309,1026.633152,1033.703309,1021.866848,1975765.556445,452.389342,1405.636302,1405.602256,27802.832031,4367.400760,-5289.141237,1694,9.650798,9.043718,9.342898,8.744538,17.955251,0.993341,1768.248150,1631.995543,1768.748150,416.504457,673437.628880,820.661625,820.603289,7419.273438,1488.623993,-5365.068563,8.887005,8.751863,8.817658,8.686068,19.512882,0.999625
HD113414BessellV2449_cal.fits,494,0,60060.563226,2460060.563226,2460060.563139,2460060.568789,2460060.569638,1.166188,58.989795,NaN,15,13.060836,-16.336575,9.567356,12,24,35,2.927538,0,0.004130,0,708.772416,0,673995.243185,821.000902,1035.159867,1026.914966,1035.659867,1021.585034,1973146.927722,452.389342,1404.704555,1404.670413,27153.492188,4361.612319,-5288.356154,1808,10.169301,9.139528,8.890201,9.388854,77.577182,0.996390,1770.144747,1632.285158,1770.644747,416.214842,673995.243185,821.000902,820.943365,6905.693848,1489.856591,-5363.599175,8.965412,8.776681,8.383227,9.170136,276.155347,0.991612
HD113414BessellV2450_cal.fits,495,0,60060.563428,2460060.563428,2460060.563341,2460060.568991,2460060.569841,1.165463,59.049352,NaN,15,13.060836,-16.336575,9.421223,12,24,35,2.928074,0,0.004134,0,708.342096,0,673146.284437,820.484163,1035.156187,1026.781463,1035.656187,1021.718537,1971022.078800,452.389342,1403.947832,1403.914044,24853.625000,4356.915372,-5290.849320,1677,9.991552,9.260390,9.174092,9.346688,65.178629,0.999172,1770.197839,1632.274556,1770.697839,416.225444,673146.284437,820.484163,820.425689,6251.681152,1487.979980,-5362.489930,8.850894,8.890891,8.587096,9.194687,281.371002,0.994522
HD113414BessellV2451_cal.fits,496,0,60060.563630,2460060.563630,2460060.563543,2460060.569193,2460060.570043,1.164740,59.108845,NaN,15,13.060836,-16.336575,7.817122,12,24,35,2.924379,0,0.004143,0,705.828092,0,668591.746430,817.703785,1033.856183,1027.598939,1034.356183,1020.901061,1955215.457593,452.389342,1398.307440,1398.272942,28036.568359,4321.975068,-5289.390530,1718,8.326946,9.104784,8.977777,9.231792,49.297216,0.965160,1768.762722,1632.916182,1769.262722,415.583818,668591.746430,817.703785,817.645410,7745.733398,1477.912241,-5361.440514,7.307299,8.692575,8.423078,8.962071,58.118776,0.980366
HD113414BessellV2452_cal.fits,497,0,60060.563832,2460060.563832,2460060.563746,2460060.569395,2460060.570245,1.164020,59.168335,NaN,15,13.060836,-16.336575,7.126984,12,24,35,2.925655,0,0.004174,0,700.980185,0,659366.328656,812.043242,1033.532425,1027.228608,1034.032425,1021.271392,1929078.309812,452.389342,1388.929885,1388.895387,34144.371094,4264.199286,-5286.717309,1690,7.107338,9.066286,8.733304,9.399267,67.426799,0.989183,1768.465384,1632.576957,1768.965384,415.923043,659366.328656,812.043242,811.984257,9738.234375,1457.519590,-5360.012976,7.146629,8.729581,8.320796,9.138367,80.036012,0.990119
HD113414BessellV2453_cal.fits,498,0,60060.564035,2460060.564035,2460060.563948,2460060.569598,2460060.570447,1.163303,59.227837,NaN,15,13.060836,-16.336575,7.894625,12,24,35,2.914467,0,0.004148,0,702.669808,0,663196.088373,814.397642,1035.288604,1026.961463,1035.788604,1021.538537,1932862.820001,452.389342,1390.291496,1390.257241,29332.304688,4272.564891,-5285.651799,1772,8.359047,9.406252,9.160228,9.652275,54.081333,0.971877,1770.254481,1632.278549,1770.754481,416.221451,663196.088373,814.397642,814.339402,7317.572754,1465.985218,-5361.525230,7.430203,9.119301,8.726565,9.512038,62.603711,0.977763
HD113414BessellV2454_cal.fits,499,0,60060.564237,2460060.564237,2460060.564150,2460060.569800,2460060.570650,1.162588,59.287236,NaN,15,13.060836,-16.336575,8.514953,12,24,35,2.927521,0,0.004138,0,707.504030,0,671586.618189,819.532987,1035.440640,1027.644245,1035.940640,1020.855755,1966083.894129,452.389342,1402.188308,1402.153964,29511.625000,4345.999587,-5287.238261,1724,8.764282,8.993245,8.444256,9.542235,63.387360,0.958719,1770.412049,1632.987651,1770.912049,415.512349,671586.618189,819.532987,819.474785,8671.330078,1484.532361,-5361.144642,8.265625,8.701574,7.985729,9.417419,73.201006,0.961504
HD113414BessellV2455_cal.fits,500,0,60060.564440,2460060.564440,2460060.564354,2460060.570003,2460060.570853,1.161871,59.347004,NaN,15,13.060836,-16.336575,8.293110,12,24,35,2.933450,0,0.004151,0,706.616061,0,669556.912807,818.293461,1036.952859,1027.660732,1037.452859,1020.839268,1964111.981089,452.389342,1401.484879,1401.450711,27598.007812,4341.640702,-5290.264106,1801,8.838165,8.929152,9.080203,8.778101,35.899013,0.988275,1772.029931,1633.014063,1772.529931,415.485937,669556.912807,818.293461,818.235688,6588.278809,1480.045727,-5365.044181,7.748055,8.655174,8.593188,8.717161,52.770358,0.997142
HD113414BessellV2456_cal.fits,501,0,60060.564643,2460060.564643,2460060.564556,2460060.570205,2460060.571055,1.161161,59.406350,NaN,15,13.060836,-16.336575,6.600947,12,24,35,2.927239,0,0.004186,0,699.288350,0,656097.377349,810.028193,1038.664581,1027.563886,1039.164581,1020.936114,1920553.714527,452.389342,1385.857550,1385.823322,34349.156250,4245.355794,-5285.672735,1626,6.887304,9.105523,9.148863,9.062183,42.166223,0.990709,1773.612889,1632.893101,1774.112889,415.606899,656097.377349,810.028193,809.968570,8714.221680,1450.293622,-5362.181565,6.314590,8.967387,8.875353,9.059421,57.831210,0.997754
HD113414BessellV2457_cal.fits,502,0,60060.564845,2460060.564845,2460060.564758,2460060.570408,2460060.571257,1.160454,59.465723,NaN,15,13.060836,-16.336575,7.843035,12,24,35,2.926828,0,0.004198,0,697.116228,0,652051.007527,807.526368,1040.576077,1027.568736,1041.076077,1020.931264,1908441.047852,452.389342,1381.480609,1381.446135,24510.380859,4218.580922,-5287.198468,1702,8.236624,9.740903,9.281305,10.200502,63.226214,0.974888,1775.565658,1632.948422,1776.065658,415.551578,652051.007527,807.526368,807.467141,5676.948242,1441.349180,-5363.139370,7.449446,9.474652,8.959572,9.989731,74.877584,0.984253
HD113414BessellV2458_cal.fits,503,0,60060.565046,2460060.565046,2460060.564959,2460060.570609,2460060.571459,1.159752,59.524778,NaN,15,13.060836,-16.336575,8.718882,12,24,35,2.926214,0,0.004188,0,698.746607,0,655139.121457,809.435994,1039.565478,1027.492309,1040.065478,1021.007691,1917077.227057,452.389342,1384.602811,1384.568349,24801.558594,4237.671069,-5287.631902,1758,9.028740,9.614715,9.323986,9.905443,59.229176,0.983923,1774.517608,1632.837226,1775.017608,415.662774,655139.121457,809.435994,809.377303,6112.797363,1448.175411,-5360.586343,8.409024,9.381795,8.914576,9.849015,72.441381,0.985246
HD113414BessellV2459_cal.fits,504,0,60060.565248,2460060.565248,2460060.565161,2460060.570811,2460060.571661,1.159050,59.583960,NaN,15,13.060836,-16.336575,8.728029,12,24,35,2.922990,0,0.004187,0,698.155161,0,654214.502708,808.864837,1039.703720,1027.598902,1040.203720,1020.901098,1912262.764092,452.389342,1382.863103,1382.828684,23322.683594,4227.028769,-5283.748997,1703,9.117513,10.037884,10.706665,9.369104,12.903030,0.978286,1774.706291,1632.969756,1775.206291,415.530244,654214.502708,808.864837,808.805715,4520.981445,1446.131555,-5361.471896,8.338544,9.880959,10.364489,9.397429,9.335252,0.989378
HD113414BessellV2460_cal.fits,505,0,60060.565451,2460060.565451,2460060.565365,2460060.571014,2460060.571864,1.158346,59.643577,NaN,15,13.060836,-16.336575,7.568714,12,24,35,2.921280,0,0.004180,0,698.862365,0,655638.091543,809.744143,1032.598464,1027.570873,1033.098464,1020.929127,1915302.369271,452.389342,1383.961771,1383.927222,27712.060547,4233.747772,-5282.865988,1762,7.851769,9.581310,9.055472,10.107147,62.627805,0.964057,1767.531937,1632.925850,1768.031937,415.574150,655638.091543,809.744143,809.685501,5898.550293,1449.278377,-5358.957053,7.285659,9.433323,8.727225,10.139422,69.964792,0.962156
HD113414BessellV2461_cal.fits,506,0,60060.565655,2460060.565655,2460060.565568,2460060.571218,2460060.572067,1.157644,59.703165,NaN,15,13.060836,-16.336575,6.952157,12,24,35,2.926881,0,0.004199,0,696.998129,0,651826.773256,807.387233,1033.497229,1028.002482,1033.997229,1020.497518,1907819.162163,452.389342,1381.255495,1381.221048,30575.593750,4217.206253,-5284.943625,1783,7.167241,9.953942,9.134786,10.773097,70.163655,0.954888,1768.517128,1633.399162,1769.017128,415.100838,651826.773256,807.387233,807.328561,6692.089844,1440.853514,-5360.860444,6.737073,9.779892,8.801046,10.758738,75.247930,0.948143
HD113414BessellV2462_cal.fits,507,0,60060.565857,2460060.565857,2460060.565770,2460060.571420,2460060.572270,1.156948,59.762420,NaN,15,13.060836,-16.336575,8.462600,12,24,35,2.922723,0,0.004176,0,699.830855,0,657374.059877,810.815710,1034.753101,1027.793285,1035.253101,1020.706715,1921322.594246,452.389342,1386.135149,1386.100479,24922.013672,4247.055391,-5286.543194,1664,8.795457,9.694716,9.199689,10.189742,68.890834,0.981084,1769.766300,1633.196837,1770.266300,415.303163,657374.059877,810.815710,810.756441,5234.585449,1453.115710,-5359.774795,8.129743,9.478017,8.819901,10.136133,76.063992,0.975557
HD113414BessellV2463_cal.fits,508,0,60060.566060,2460060.566060,2460060.565973,2460060.571622,2460060.572472,1.156254,59.821603,NaN,15,13.060836,-16.336575,8.447207,12,24,35,2.926816,0,0.004180,0,700.249002,0,657924.850949,811.155015,1034.589905,1028.320368,1035.089905,1020.179632,1925624.931358,452.389342,1387.686058,1387.651710,29031.875000,4256.565644,-5286.258605,1740,8.739164,9.514042,8.962039,10.066046,82.229083,0.985590,1769.542575,1633.731689,1770.042575,414.768311,657924.850949,811.155015,811.096324,7545.608398,1454.333225,-5360.478211,8.155251,9.290748,8.606844,9.974652,87.506104,0.978395
HD113414BessellV2464_cal.fits,509,0,60060.566262,2460060.566262,2460060.566175,2460060.571824,2460060.572674,1.155564,59.880724,NaN,15,13.060836,-16.336575,8.463838,12,24,35,2.920715,0,0.004151,0,703.695548,0,664770.621862,815.364146,1034.562237,1028.353956,1035.062237,1020.146044,1941605.578790,452.389342,1393.432241,1393.397914,29574.392578,4291.890631,-5284.517186,1662,9.028792,9.378769,8.887496,9.870041,73.878743,0.984742,1769.521278,1633.716951,1770.021278,414.783049,664770.621862,815.364146,815.305192,8013.623535,1469.465701,-5359.250249,7.898884,9.045332,8.383381,9.707284,85.655248,0.978310
HD113414BessellV2465_cal.fits,510,0,60060.566464,2460060.566464,2460060.566377,2460060.572027,2460060.572877,1.154875,59.939927,NaN,15,13.060836,-16.336575,7.050892,12,24,35,2.930852,0,0.004204,0,697.186755,0,651955.001152,807.466980,1033.931696,1027.982251,1034.431696,1020.517749,1910783.815944,452.389342,1382.328378,1382.293706,32345.671875,4223.759576,-5283.644606,1686,7.363153,9.671102,9.386527,9.955677,57.120667,0.979491,1768.899130,1633.378568,1769.399130,415.121432,651955.001152,807.466980,807.407631,7623.903809,1441.136960,-5360.495052,6.738630,9.462457,8.934383,9.990532,69.252023,0.977931
HD113414BessellV2466_cal.fits,511,0,60060.566666,2460060.566666,2460060.566579,2460060.572229,2460060.573079,1.154190,59.998930,NaN,15,13.060836,-16.336575,7.430189,12,24,35,2.929472,0,0.004191,0,699.005472,0,655438.999680,809.621284,1026.092141,1027.865251,1026.592141,1020.634749,1920089.899963,452.389342,1385.690256,1385.655915,32925.167969,4244.330538,-5284.985086,1737,7.807185,9.393770,8.953626,9.833913,76.696771,0.989063,1761.138756,1633.183935,1761.638756,415.316065,655438.999680,809.621284,809.562461,7379.338867,1448.838287,-5359.484190,7.053194,9.178516,8.450190,9.906841,85.328448,0.974455
HD113414BessellV2467_cal.fits,512,0,60060.566868,2460060.566868,2460060.566782,2460060.572431,2460060.573281,1.153506,60.058011,NaN,15,13.060836,-16.336575,8.449049,12,24,35,2.923862,0,0.004157,0,703.279850,0,663802.758702,814.770046,1026.621226,1028.650990,1027.121226,1019.849010,1940867.936299,452.389342,1393.167512,1393.133216,28014.351562,4290.260083,-5285.828908,1765,8.813766,9.496244,8.779993,10.212494,83.319137,0.976232,1761.547776,1633.969845,1762.047776,414.530155,663802.758702,814.770046,814.711786,6648.259766,1467.326254,-5360.030720,8.084332,9.225098,8.254102,10.196094,270.935690,0.956604
HD113414BessellV2468_cal.fits,513,0,60060.567071,2460060.567071,2460060.566984,2460060.572633,2460060.573483,1.152825,60.117043,NaN,15,13.060836,-16.336575,9.738309,12,24,35,2.928583,0,0.004179,0,700.778215,0,658818.449028,811.705678,1027.268748,1028.524321,1027.768748,1019.975679,1929404.533294,452.389342,1389.047368,1389.012771,23354.173828,4264.920399,-5286.810928,1731,10.101873,10.025105,9.301550,10.748659,77.581167,0.974961,1762.240004,1633.918189,1762.740004,414.581811,658818.449028,811.705678,811.646964,5199.173828,1456.308511,-5358.418327,9.374744,9.699614,8.789114,10.610115,85.338793,0.964434
HD113414BessellV2469_cal.fits,514,0,60060.567274,2460060.567274,2460060.567187,2460060.572837,2460060.573686,1.152142,60.176397,NaN,15,13.060836,-16.336575,9.254584,12,24,35,2.924843,0,0.004172,0,701.113703,0,659663.941691,812.226292,1028.356942,1028.351424,1028.856942,1020.148576,1929413.301050,452.389342,1389.050418,1389.016033,26730.865234,4264.939780,-5284.983332,1740,9.524785,9.944184,9.849412,10.038956,49.344387,0.984083,1763.259329,1633.808421,1763.759329,414.691579,659663.941691,812.226292,812.167678,6084.266113,1458.177460,-5360.261681,8.984382,9.730977,9.382907,10.079047,61.611087,0.982995
HD113414BessellV2470_cal.fits,515,0,60060.567476,2460060.567476,2460060.567389,2460060.573039,2460060.573889,1.151465,60.235387,NaN,15,13.060836,-16.336575,9.235528,12,24,35,2.941221,0,0.004214,0,697.959284,0,652814.317289,807.998671,1028.900185,1028.393462,1029.400185,1020.106538,1920070.920426,452.389342,1385.683529,1385.648945,25986.298828,4244.288584,-5285.217508,1753,9.422727,9.764618,10.094992,9.434245,32.810186,0.973188,1763.898979,1633.759001,1764.398979,414.740999,652814.317289,807.998671,807.939841,5485.317871,1443.036466,-5357.312923,9.048328,9.597330,9.692671,9.501990,41.112771,0.978432
HD113414BessellV2471_cal.fits,516,0,60060.567679,2460060.567679,2460060.567592,2460060.573241,2460060.574091,1.150791,60.294368,NaN,15,13.060836,-16.336575,7.518516,12,24,35,2.932659,0,0.004172,0,702.922953,0,662622.408677,814.045425,1028.833898,1029.482225,1029.333898,1019.017775,1943245.476016,452.389342,1394.020463,1393.986335,38389.937500,4295.515599,-5288.219645,1751,7.696965,9.062623,8.874658,9.250588,65.383055,0.995968,1763.741008,1634.801186,1764.241008,413.698814,662622.408677,814.045425,813.987018,9266.021484,1464.717108,-5359.453734,7.340066,8.833070,8.473056,9.193085,80.213548,0.992540
HD113414BessellV2472_cal.fits,517,0,60060.567881,2460060.567881,2460060.567794,2460060.573443,2460060.574293,1.150120,60.353248,NaN,15,13.060836,-16.336575,7.905284,12,24,35,2.912689,0,0.004122,0,706.687819,0,670906.552401,819.117841,1029.427171,1029.932829,1029.927171,1018.567171,1954142.441970,452.389342,1397.923733,1397.889166,26075.087891,4319.603183,-5286.551791,1762,8.547419,9.034961,9.276653,8.793268,6.790080,0.996975,1764.419209,1635.243733,1764.919209,413.256267,670906.552401,819.117841,819.059870,7766.141602,1483.029086,-5359.375452,7.263150,8.718299,8.744473,8.692125,337.829419,0.999930
HD113414BessellV2473_cal.fits,518,0,60060.568084,2460060.568084,2460060.567997,2460060.573647,2460060.574497,1.149446,60.412498,NaN,15,13.060836,-16.336575,9.289441,12,24,35,2.933494,0,0.004181,0,701.663262,0,660202.244740,812.557793,1031.207209,1029.556115,1031.707209,1018.943885,1936699.013659,452.389342,1391.670391,1391.636286,21241.052734,4281.044740,-5288.279614,1686,9.740769,9.779556,9.476707,10.082405,81.577385,0.995820,1766.235675,1634.858927,1766.735675,413.641073,660202.244740,812.557793,812.498816,4098.683594,1459.367371,-5360.995677,8.838113,9.482364,8.960345,10.004384,273.089891,0.987809
HD113414BessellV2474_cal.fits,519,0,60060.568286,2460060.568286,2460060.568200,2460060.573849,2460060.574699,1.148779,60.471371,NaN,15,13.060836,-16.336575,10.116318,12,24,35,2.936852,0,0.004191,0,700.758760,0,658309.625957,811.392116,1032.156676,1029.944729,1032.656676,1018.555271,1933358.149518,452.389342,1390.469665,1390.435332,17885.523438,4273.659809,-5287.450454,1752,10.643235,9.927345,9.756417,10.098272,300.857999,0.994722,1767.156774,1635.321165,1767.656774,413.178835,658309.625957,811.392116,811.333525,3343.982178,1455.183765,-5360.014708,9.589401,9.608292,9.318515,9.898070,296.521007,0.989953
